-233,1627330332.689825
-233,1627330332.690173
-233,1627330332.69052
-233,1627330332.690867
-231,1627330332.691222
-231,1627330332.691571
-231,1627330332.691919
-231,1627330332.692266
-240,1627330332.692614
-240,1627330332.69296
-240,1627330332.693314
-237,1627330332.693662
-237,1627330332.69401
-237,1627330332.694358
-237,1627330332.694704
-241,1627330332.695052
-241,1627330332.695399
-241,1627330332.695746
-241,1627330332.696093
-248,1627330332.696441
-248,1627330332.696787
-248,1627330332.697134
-240,1627330332.69748
-240,1627330332.697828
-240,1627330332.698175
-240,1627330332.698522
-239,1627330332.69887
-239,1627330332.699217
-239,1627330332.699565
-239,1627330332.699913
-232,1627330332.700268
-232,1627330332.700621
-232,1627330332.70097
-235,1627330332.701316
-235,1627330332.701665
-235,1627330332.702013
-235,1627330332.702359
-229,1627330332.702708
-229,1627330332.703061
-229,1627330332.703408
-227,1627330332.703758
-227,1627330332.70411
-227,1627330332.704458
-227,1627330332.704806
-235,1627330332.705154
-235,1627330332.705504
-235,1627330332.705854
-234,1627330332.706591
-234,1627330332.706943
-234,1627330332.707291
-235,1627330332.707638
-235,1627330332.707988
-235,1627330332.708334
-235,1627330332.708681
-233,1627330332.709028
-233,1627330332.709377
-233,1627330332.709725
-233,1627330332.710073
-239,1627330332.710421
-239,1627330332.710768
-239,1627330332.711115
-235,1627330332.711465
-235,1627330332.711813
-235,1627330332.712161
-235,1627330332.712508
-241,1627330332.712854
-241,1627330332.713202
-241,1627330332.713607
-230,1627330332.714002
-230,1627330332.714352
-230,1627330332.7147
-230,1627330332.715054
-228,1627330332.715403
-228,1627330332.715752
-228,1627330332.716099
-228,1627330332.716447
-240,1627330332.716794
-240,1627330332.717142
-240,1627330332.717488
-236,1627330332.717836
-236,1627330332.718184
-236,1627330332.718531
-236,1627330332.718877
-239,1627330332.719225
-239,1627330332.719573
-239,1627330332.71992
-239,1627330332.720268
-223,1627330332.720616
-223,1627330332.720963
-223,1627330332.72131
-237,1627330332.721657
-237,1627330332.722005
-237,1627330332.722353
-237,1627330332.7227
-235,1627330332.723046
-235,1627330332.723394
-235,1627330332.723742
-231,1627330332.724091
-231,1627330332.724439
-231,1627330332.724786
-231,1627330332.725134
-236,1627330332.725481
-236,1627330332.725829
-236,1627330332.726178
-236,1627330332.726524
-232,1627330332.726872
-232,1627330332.727219
-232,1627330332.727566
-235,1627330332.727913
-235,1627330332.728261
-235,1627330332.728608
-235,1627330332.728955
-234,1627330332.729301
-234,1627330332.729649
-234,1627330332.729996
-234,1627330332.730343
-234,1627330332.730695
-234,1627330332.731043
-234,1627330332.73139
-235,1627330332.731737
-235,1627330332.732085
-235,1627330332.732431
-235,1627330332.732779
-238,1627330332.733128
-238,1627330332.733476
-238,1627330332.733878
-238,1627330332.734228
-227,1627330332.734575
-227,1627330332.734922
-227,1627330332.735269
-230,1627330332.735616
-230,1627330332.735965
-230,1627330332.736312
-230,1627330332.73666
-227,1627330332.737008
-227,1627330332.737355
-227,1627330332.737701
-227,1627330332.738049
-227,1627330332.738398
-227,1627330332.738745
-227,1627330332.739093
-238,1627330332.739439
-238,1627330332.739787
-238,1627330332.740137
-238,1627330332.740484
-228,1627330332.740832
-228,1627330332.741181
-228,1627330332.741529
-228,1627330332.741877
-248,1627330332.742224
-248,1627330332.742571
-248,1627330332.742922
-238,1627330332.74327
-238,1627330332.743624
-238,1627330332.743972
-238,1627330332.744319
-223,1627330332.744666
-223,1627330332.745014
-223,1627330332.745362
-220,1627330332.745709
-220,1627330332.746057
-220,1627330332.746405
-220,1627330332.746754
-236,1627330332.747102
-236,1627330332.747449
-236,1627330332.747798
-236,1627330332.748146
-233,1627330332.748495
-233,1627330332.748843
-233,1627330332.74919
-241,1627330332.749537
-241,1627330332.749887
-241,1627330332.750234
-241,1627330332.750582
-234,1627330332.750931
-234,1627330332.75128
-234,1627330332.751631
-234,1627330332.751979
-232,1627330332.752327
-232,1627330332.752673
-232,1627330332.753021
-225,1627330332.753369
-225,1627330332.75372
-225,1627330332.754073
-225,1627330332.75442
-236,1627330332.754771
-236,1627330332.75512
-236,1627330332.755468
-236,1627330332.755815
-251,1627330332.756164
-251,1627330332.756511
-251,1627330332.756859
-239,1627330332.757207
-239,1627330332.757555
-239,1627330332.757903
-239,1627330332.758252
-239,1627330332.7586
-239,1627330332.758951
-239,1627330332.759304
-239,1627330332.759653
-231,1627330332.760001
-231,1627330332.760349
-231,1627330332.760696
-236,1627330332.761043
-236,1627330332.761394
-236,1627330332.761743
-236,1627330332.762092
-238,1627330332.76244
-238,1627330332.762787
-238,1627330332.763134
-238,1627330332.763483
-228,1627330332.763892
-228,1627330332.764242
-228,1627330332.764589
-240,1627330332.764936
-240,1627330332.765283
-240,1627330332.765631
-240,1627330332.765981
-237,1627330332.766328
-237,1627330332.766676
-237,1627330332.767023
-234,1627330332.76737
-234,1627330332.76772
-234,1627330332.768069
-234,1627330332.768425
-237,1627330332.768775
-237,1627330332.769122
-237,1627330332.76947
-237,1627330332.769819
-231,1627330332.770167
-231,1627330332.770515
-231,1627330332.770864
-235,1627330332.771212
-235,1627330332.771559
-235,1627330332.771909
-235,1627330332.772257
-232,1627330332.772605
-232,1627330332.772953
-232,1627330332.773301
-232,1627330332.77365
-245,1627330332.774
-245,1627330332.774348
-245,1627330332.774695
-239,1627330332.775044
-239,1627330332.775392
-239,1627330332.775743
-239,1627330332.776093
-243,1627330332.776443
-243,1627330332.776791
-243,1627330332.777139
-243,1627330332.777487
-227,1627330332.777835
-227,1627330332.778185
-227,1627330332.778532
-234,1627330332.778879
-234,1627330332.779227
-234,1627330332.779575
-234,1627330332.779924
-233,1627330332.780272
-233,1627330332.78062
-233,1627330332.780967
-252,1627330332.781315
-252,1627330332.781664
-252,1627330332.782012
-252,1627330332.782361
-242,1627330332.782707
-242,1627330332.783055
-242,1627330332.783403
-242,1627330332.783752
-239,1627330332.784101
-239,1627330332.78445
-239,1627330332.784796
-229,1627330332.785143
-229,1627330332.785492
-229,1627330332.785861
-229,1627330332.786209
-238,1627330332.786557
-238,1627330332.786904
-238,1627330332.787252
-238,1627330332.7876
-235,1627330332.787948
-235,1627330332.788296
-235,1627330332.788651
-230,1627330332.788997
-230,1627330332.789345
-230,1627330332.789694
-230,1627330332.790044
-234,1627330332.790392
-234,1627330332.790745
-234,1627330332.791093
-234,1627330332.79144
-214,1627330332.791789
-214,1627330332.792136
-214,1627330332.792483
-237,1627330332.792831
-237,1627330332.793179
-237,1627330332.793526
-237,1627330332.793923
-233,1627330332.79427
-233,1627330332.794618
-233,1627330332.794967
-234,1627330332.795314
-234,1627330332.795663
-234,1627330332.796012
-234,1627330332.79636
-236,1627330332.797114
-236,1627330332.797466
-236,1627330332.797815
-250,1627330332.798162
-250,1627330332.798513
-250,1627330332.79886
-234,1627330332.799206
-234,1627330332.799552
-234,1627330332.7999
-234,1627330332.800246
-242,1627330332.800593
-242,1627330332.80094
-242,1627330332.801287
-242,1627330332.801634
-229,1627330332.801982
-229,1627330332.802329
-229,1627330332.802676
-237,1627330332.803022
-237,1627330332.803371
-237,1627330332.80372
-237,1627330332.804067
-230,1627330332.804416
-230,1627330332.804764
-230,1627330332.805111
-230,1627330332.805459
-234,1627330332.805808
-234,1627330332.806156
-234,1627330332.806504
-231,1627330332.806851
-231,1627330332.807199
-231,1627330332.807548
-231,1627330332.807896
-221,1627330332.808244
-221,1627330332.808592
-221,1627330332.808938
-251,1627330332.809285
-251,1627330332.809633
-251,1627330332.809981
-251,1627330332.810327
-234,1627330332.810675
-234,1627330332.811022
-234,1627330332.811369
-234,1627330332.811718
-242,1627330332.812066
-242,1627330332.812413
-242,1627330332.812761
-226,1627330332.813108
-226,1627330332.813455
-226,1627330332.813858
-226,1627330332.814208
-237,1627330332.814555
-237,1627330332.814904
-237,1627330332.815251
-237,1627330332.815599
-242,1627330332.815948
-242,1627330332.816299
-242,1627330332.816647
-241,1627330332.816995
-241,1627330332.817343
-241,1627330332.81769
-241,1627330332.81804
-233,1627330332.818386
-233,1627330332.818734
-233,1627330332.819082
-233,1627330332.819429
-232,1627330332.819775
-232,1627330332.820128
-232,1627330332.820476
-238,1627330332.820824
-238,1627330332.821173
-238,1627330332.82152
-238,1627330332.821869
-238,1627330332.822218
-238,1627330332.822565
-238,1627330332.822912
-238,1627330332.823261
-234,1627330332.823613
-234,1627330332.823962
-234,1627330332.824311
-236,1627330332.824659
-236,1627330332.825007
-236,1627330332.825356
-236,1627330332.825704
-235,1627330332.826053
-235,1627330332.826401
-235,1627330332.826749
-246,1627330332.827097
-246,1627330332.827445
-246,1627330332.827793
-246,1627330332.828139
-234,1627330332.828488
-234,1627330332.828836
-234,1627330332.829183
-234,1627330332.829532
-231,1627330332.82988
-231,1627330332.830227
-231,1627330332.830576
-239,1627330332.830923
-239,1627330332.83127
-239,1627330332.831618
-239,1627330332.831967
-235,1627330332.832314
-235,1627330332.832663
-235,1627330332.833011
-235,1627330332.83336
-232,1627330332.833709
-232,1627330332.834058
-232,1627330332.834404
-239,1627330332.834753
-239,1627330332.8351
-239,1627330332.835447
-239,1627330332.835795
-223,1627330332.836143
-223,1627330332.836491
-223,1627330332.83684
-223,1627330332.837187
-245,1627330332.837536
-245,1627330332.837885
-245,1627330332.838232
-237,1627330332.83858
-237,1627330332.838928
-237,1627330332.839275
-237,1627330332.839624
-231,1627330332.839973
-231,1627330332.84032
-231,1627330332.840667
-231,1627330332.841016
-241,1627330332.841364
-241,1627330332.841714
-241,1627330332.842065
-237,1627330332.842413
-237,1627330332.842761
-237,1627330332.843111
-237,1627330332.843458
-228,1627330332.843854
-228,1627330332.844203
-228,1627330332.844558
-241,1627330332.844906
-241,1627330332.845255
-241,1627330332.845603
-241,1627330332.845952
-233,1627330332.8463
-233,1627330332.846648
-233,1627330332.846994
-233,1627330332.847344
-223,1627330332.847691
-223,1627330332.84804
-223,1627330332.848389
-237,1627330332.848735
-237,1627330332.849084
-237,1627330332.849435
-237,1627330332.849783
-232,1627330332.850131
-232,1627330332.850479
-232,1627330332.850826
-232,1627330332.851173
-240,1627330332.851521
-240,1627330332.85187
-240,1627330332.852217
-238,1627330332.852564
-238,1627330332.852911
-238,1627330332.853258
-238,1627330332.853609
-234,1627330332.853958
-234,1627330332.854305
-234,1627330332.854653
-234,1627330332.855
-236,1627330332.855348
-236,1627330332.855696
-236,1627330332.856045
-235,1627330332.856392
-235,1627330332.85674
-235,1627330332.857087
-235,1627330332.857434
-242,1627330332.857783
-242,1627330332.858132
-242,1627330332.858481
-242,1627330332.85883
-237,1627330332.859182
-237,1627330332.859534
-237,1627330332.859884
-234,1627330332.860232
-234,1627330332.860579
-234,1627330332.860927
-234,1627330332.861274
-240,1627330332.861623
-240,1627330332.861972
-240,1627330332.862319
-240,1627330332.862666
-227,1627330332.863014
-227,1627330332.863365
-227,1627330332.863717
-239,1627330332.864069
-239,1627330332.864416
-239,1627330332.864765
-239,1627330332.865113
-225,1627330332.865462
-225,1627330332.865811
-225,1627330332.866161
-246,1627330332.866509
-246,1627330332.866856
-246,1627330332.867205
-246,1627330332.867553
-242,1627330332.867902
-242,1627330332.868252
-242,1627330332.868599
-242,1627330332.868966
-224,1627330332.869313
-224,1627330332.869661
-224,1627330332.870009
-238,1627330332.870358
-238,1627330332.870705
-238,1627330332.871053
-238,1627330332.871401
-233,1627330332.871751
-233,1627330332.872099
-233,1627330332.872447
-233,1627330332.872795
-224,1627330332.873143
-224,1627330332.873492
-224,1627330332.873896
-238,1627330332.874246
-238,1627330332.874595
-238,1627330332.874942
-238,1627330332.87529
-239,1627330332.87564
-239,1627330332.876001
-239,1627330332.87635
-230,1627330332.876706
-230,1627330332.877054
-230,1627330332.877402
-230,1627330332.877752
-238,1627330332.878102
-238,1627330332.878451
-238,1627330332.878806
-238,1627330332.879154
-236,1627330332.879503
-236,1627330332.879852
-236,1627330332.880199
-238,1627330332.880547
-238,1627330332.880896
-238,1627330332.881244
-238,1627330332.881593
-231,1627330332.881942
-231,1627330332.882291
-231,1627330332.882638
-231,1627330332.882987
-229,1627330332.883335
-229,1627330332.883684
-229,1627330332.884034
-232,1627330332.884382
-232,1627330332.88473
-232,1627330332.885081
-232,1627330332.88543
-227,1627330332.885778
-227,1627330332.886127
-227,1627330332.886475
-227,1627330332.886823
-228,1627330332.887582
-228,1627330332.887937
-227,1627330332.888286
-227,1627330332.888633
-227,1627330332.88898
-227,1627330332.889328
-249,1627330332.889675
-249,1627330332.890024
-249,1627330332.890372
-250,1627330332.890719
-250,1627330332.891067
-250,1627330332.891416
-250,1627330332.891763
-240,1627330332.892113
-240,1627330332.892461
-240,1627330332.892808
-240,1627330332.893155
-231,1627330332.893507
-231,1627330332.893915
-231,1627330332.894263
-239,1627330332.89461
-239,1627330332.894958
-239,1627330332.895304
-239,1627330332.895651
-237,1627330332.896001
-237,1627330332.896348
-237,1627330332.896695
-232,1627330332.897042
-232,1627330332.897389
-232,1627330332.897736
-232,1627330332.898085
-238,1627330332.898432
-238,1627330332.898779
-238,1627330332.899125
-238,1627330332.899473
-247,1627330332.899821
-247,1627330332.900167
-247,1627330332.900514
-238,1627330332.900862
-238,1627330332.901209
-238,1627330332.901555
-238,1627330332.901905
-236,1627330332.902251
-236,1627330332.902597
-236,1627330332.902946
-236,1627330332.903293
-230,1627330332.903642
-230,1627330332.903991
-230,1627330332.904339
-248,1627330332.904685
-248,1627330332.905033
-248,1627330332.90538
-248,1627330332.905727
-230,1627330332.906078
-230,1627330332.906426
-230,1627330332.906773
-230,1627330332.907125
-233,1627330332.907474
-233,1627330332.907822
-233,1627330332.908171
-240,1627330332.908518
-240,1627330332.908865
-240,1627330332.909213
-240,1627330332.90956
-233,1627330332.909909
-233,1627330332.910257
-233,1627330332.910605
-233,1627330332.910953
-230,1627330332.911302
-230,1627330332.911649
-230,1627330332.911996
-230,1627330332.912345
-230,1627330332.912692
-230,1627330332.913061
-230,1627330332.91341
-242,1627330332.913759
-242,1627330332.914108
-242,1627330332.914457
-242,1627330332.914804
-232,1627330332.915152
-232,1627330332.915504
-232,1627330332.915853
-235,1627330332.916201
-235,1627330332.916549
-235,1627330332.916896
-235,1627330332.917245
-246,1627330332.917594
-246,1627330332.917942
-246,1627330332.918289
-230,1627330332.918638
-230,1627330332.918985
-230,1627330332.919334
-230,1627330332.919684
-243,1627330332.920033
-243,1627330332.92038
-243,1627330332.920729
-243,1627330332.921076
-220,1627330332.921424
-220,1627330332.921774
-220,1627330332.922122
-244,1627330332.92247
-244,1627330332.922818
-244,1627330332.923166
-244,1627330332.923514
-233,1627330332.923924
-233,1627330332.924272
-233,1627330332.92462
-233,1627330332.924971
-224,1627330332.925318
-224,1627330332.925666
-224,1627330332.926016
-235,1627330332.926364
-235,1627330332.926712
-235,1627330332.92706
-235,1627330332.927408
-244,1627330332.927755
-244,1627330332.928104
-244,1627330332.928451
-237,1627330332.928802
-237,1627330332.929151
-237,1627330332.929503
-237,1627330332.929851
-236,1627330332.930199
-236,1627330332.930547
-236,1627330332.930894
-236,1627330332.931242
-240,1627330332.93159
-240,1627330332.931939
-240,1627330332.932288
-233,1627330332.932635
-233,1627330332.932983
-233,1627330332.933332
-233,1627330332.933681
-235,1627330332.934029
-235,1627330332.934377
-235,1627330332.934724
-235,1627330332.935071
-230,1627330332.935419
-230,1627330332.935766
-230,1627330332.936114
-238,1627330332.936463
-238,1627330332.93681
-238,1627330332.937156
-238,1627330332.937506
-233,1627330332.937856
-233,1627330332.938204
-233,1627330332.938553
-233,1627330332.938901
-247,1627330332.939249
-247,1627330332.939598
-247,1627330332.939946
-234,1627330332.940294
-234,1627330332.940643
-234,1627330332.94099
-234,1627330332.941337
-230,1627330332.941686
-230,1627330332.942035
-230,1627330332.942383
-230,1627330332.942731
-236,1627330332.943079
-236,1627330332.943427
-236,1627330332.943776
-235,1627330332.944124
-235,1627330332.944471
-235,1627330332.94482
-235,1627330332.945167
-235,1627330332.945514
-235,1627330332.945864
-235,1627330332.946211
-235,1627330332.946559
-245,1627330332.946908
-245,1627330332.947254
-245,1627330332.947602
-237,1627330332.947952
-237,1627330332.948299
-237,1627330332.948648
-237,1627330332.948996
-234,1627330332.949344
-234,1627330332.949692
-234,1627330332.950041
-234,1627330332.950391
-241,1627330332.950739
-241,1627330332.951087
-241,1627330332.951434
-232,1627330332.951782
-232,1627330332.952132
-232,1627330332.95248
-232,1627330332.952828
-232,1627330332.953176
-232,1627330332.953601
-232,1627330332.953953
-243,1627330332.954302
-243,1627330332.95465
-243,1627330332.954997
-243,1627330332.955347
-241,1627330332.955696
-241,1627330332.956044
-241,1627330332.956392
-241,1627330332.95674
-224,1627330332.957088
-224,1627330332.957437
-224,1627330332.957785
-234,1627330332.958133
-234,1627330332.958487
-234,1627330332.95884
-234,1627330332.959189
-241,1627330332.959538
-241,1627330332.959886
-241,1627330332.960233
-241,1627330332.960581
-224,1627330332.960928
-224,1627330332.961274
-224,1627330332.961623
-237,1627330332.961971
-237,1627330332.962318
-237,1627330332.962666
-237,1627330332.963012
-226,1627330332.96336
-226,1627330332.963709
-226,1627330332.964058
-249,1627330332.964406
-249,1627330332.964755
-249,1627330332.965101
-249,1627330332.965449
-239,1627330332.965798
-239,1627330332.966162
-239,1627330332.966513
-239,1627330332.966862
-234,1627330332.967211
-234,1627330332.967559
-234,1627330332.967908
-226,1627330332.968254
-226,1627330332.968601
-226,1627330332.968957
-226,1627330332.969304
-234,1627330332.969653
-234,1627330332.970002
-234,1627330332.97035
-234,1627330332.970697
-232,1627330332.971046
-232,1627330332.971393
-232,1627330332.97174
-236,1627330332.972093
-236,1627330332.972441
-236,1627330332.972789
-236,1627330332.973137
-241,1627330332.973485
-241,1627330332.973888
-241,1627330332.974237
-221,1627330332.974591
-221,1627330332.97494
-221,1627330332.975289
-221,1627330332.975636
-233,1627330332.975984
-233,1627330332.976332
-233,1627330332.976678
-233,1627330332.977025
-242,1627330332.977373
-242,1627330332.978123
-233,1627330332.978477
-233,1627330332.978825
-233,1627330332.979173
-233,1627330332.979521
-239,1627330332.979868
-239,1627330332.980215
-239,1627330332.980563
-239,1627330332.98091
-231,1627330332.981257
-231,1627330332.981606
-231,1627330332.981955
-233,1627330332.982302
-233,1627330332.98265
-233,1627330332.982998
-233,1627330332.983346
-241,1627330332.983696
-241,1627330332.984045
-241,1627330332.984392
-241,1627330332.984742
-253,1627330332.98509
-253,1627330332.985436
-253,1627330332.985786
-237,1627330332.986135
-237,1627330332.986483
-237,1627330332.98683
-237,1627330332.987178
-232,1627330332.987525
-232,1627330332.987872
-232,1627330332.98822
-232,1627330332.988567
-248,1627330332.988916
-248,1627330332.989263
-248,1627330332.98961
-237,1627330332.98996
-237,1627330332.990308
-237,1627330332.990655
-237,1627330332.991004
-227,1627330332.991362
-227,1627330332.991829
-227,1627330332.9922
-232,1627330332.992547
-232,1627330332.992896
-232,1627330332.993243
-232,1627330332.9936
-249,1627330332.99395
-249,1627330332.994303
-249,1627330332.994652
-234,1627330332.995
-234,1627330332.995348
-234,1627330332.995697
-234,1627330332.996046
-233,1627330332.996393
-233,1627330332.996741
-233,1627330332.997088
-233,1627330332.997436
-241,1627330332.997785
-241,1627330332.998134
-241,1627330332.998482
-235,1627330332.99883
-235,1627330332.999178
-235,1627330332.999556
-235,1627330332.999907
-236,1627330333.000255
-236,1627330333.000603
-236,1627330333.00095
-237,1627330333.001298
-237,1627330333.001646
-237,1627330333.001995
-237,1627330333.002344
-238,1627330333.002691
-238,1627330333.003039
-238,1627330333.003386
-238,1627330333.003735
-238,1627330333.004084
-238,1627330333.004432
-238,1627330333.004779
-238,1627330333.005127
-238,1627330333.005476
-238,1627330333.005823
-238,1627330333.006174
-234,1627330333.006522
-234,1627330333.00687
-234,1627330333.007217
-234,1627330333.007566
-230,1627330333.007915
-230,1627330333.008263
-230,1627330333.008611
-241,1627330333.00896
-241,1627330333.009308
-241,1627330333.009655
-241,1627330333.010005
-230,1627330333.010353
-230,1627330333.010702
-230,1627330333.011049
-230,1627330333.011397
-250,1627330333.011745
-250,1627330333.012094
-250,1627330333.012443
-239,1627330333.01279
-239,1627330333.013138
-239,1627330333.013486
-239,1627330333.013903
-230,1627330333.014252
-230,1627330333.0146
-230,1627330333.014948
-232,1627330333.015295
-232,1627330333.015644
-232,1627330333.015996
-232,1627330333.016344
-234,1627330333.016692
-234,1627330333.017039
-234,1627330333.017387
-234,1627330333.017735
-247,1627330333.018084
-247,1627330333.01843
-247,1627330333.018779
-250,1627330333.019126
-250,1627330333.019473
-250,1627330333.019821
-250,1627330333.02017
-245,1627330333.020518
-245,1627330333.020866
-245,1627330333.021214
-245,1627330333.021562
-244,1627330333.021911
-244,1627330333.02226
-244,1627330333.022609
-235,1627330333.022957
-235,1627330333.023305
-235,1627330333.023654
-235,1627330333.024003
-235,1627330333.024351
-235,1627330333.024698
-235,1627330333.025047
-235,1627330333.025395
-256,1627330333.025744
-256,1627330333.026096
-256,1627330333.026445
-237,1627330333.026794
-237,1627330333.027142
-237,1627330333.02749
-237,1627330333.027838
-233,1627330333.028188
-233,1627330333.028535
-233,1627330333.028883
-233,1627330333.029231
-243,1627330333.029578
-243,1627330333.029928
-243,1627330333.030275
-238,1627330333.030623
-238,1627330333.030971
-238,1627330333.03132
-238,1627330333.031668
-237,1627330333.032017
-237,1627330333.032364
-237,1627330333.032712
-237,1627330333.03306
-223,1627330333.033407
-223,1627330333.033757
-223,1627330333.034107
-237,1627330333.034454
-237,1627330333.034802
-237,1627330333.035149
-237,1627330333.035496
-234,1627330333.035844
-234,1627330333.036191
-234,1627330333.036538
-234,1627330333.036886
-254,1627330333.037232
-254,1627330333.037583
-254,1627330333.037932
-240,1627330333.038281
-240,1627330333.038627
-240,1627330333.038975
-240,1627330333.039322
-241,1627330333.039669
-241,1627330333.040018
-241,1627330333.040366
-256,1627330333.040715
-256,1627330333.041063
-256,1627330333.041411
-256,1627330333.041758
-239,1627330333.042106
-239,1627330333.042454
-239,1627330333.042801
-239,1627330333.043149
-224,1627330333.043497
-224,1627330333.043894
-224,1627330333.044243
-237,1627330333.044591
-237,1627330333.044938
-237,1627330333.045286
-237,1627330333.045634
-231,1627330333.045985
-231,1627330333.046332
-231,1627330333.046679
-231,1627330333.047028
-226,1627330333.047376
-226,1627330333.047724
-226,1627330333.048072
-234,1627330333.04842
-234,1627330333.048767
-234,1627330333.049115
-234,1627330333.049479
-233,1627330333.049826
-233,1627330333.050176
-233,1627330333.050522
-239,1627330333.050887
-239,1627330333.051235
-239,1627330333.051583
-239,1627330333.05193
-239,1627330333.052278
